index,key,value
2000 Jan,sale_index,81.4687912587158
2000 Feb,sale_index,81.3971688312299
2000 Mar,sale_index,84.0364131926015
2000 Apr,sale_index,85.0298719887956
2000 May,sale_index,92.5966368769558
2000 Jun,sale_index,79.4120931000194
2000 Jul,sale_index,83.4677142321301
2000 Aug,sale_index,81.3445099781456
2000 Sep,sale_index,87.4734177211214
2000 Oct,sale_index,88.596425954489
2000 Nov,sale_index,96.6020945203869
2000 Dec,sale_index,110.062940451629
2001 Jan,sale_index,85.4445161802265
2001 Feb,sale_index,80.0944493395757
2001 Mar,sale_index,87.0624210379183
2001 Apr,sale_index,84.1655381802356
2001 May,sale_index,93.1307212090181
2001 Jun,sale_index,85.3051102153188
2001 Jul,sale_index,84.942515026286
2001 Aug,sale_index,83.5255317604007
2001 Sep,sale_index,88.3718244981886
2001 Oct,sale_index,89.6442056792999
2001 Nov,sale_index,98.3554581098353
2001 Dec,sale_index,110.461349850624
2002 Jan,sale_index,87.4189497721565
2002 Feb,sale_index,81.3898581433059
2002 Mar,sale_index,87.9580781399039
2002 Apr,sale_index,85.9256411384589
2002 May,sale_index,91.8693725896587
2002 Jun,sale_index,82.1563100772313
2002 Jul,sale_index,85.9423573433049
2002 Aug,sale_index,83.3193477851835
2002 Sep,sale_index,85.2218051392265
2002 Oct,sale_index,91.1956431916093
2002 Nov,sale_index,96.1498325382919
2002 Dec,sale_index,107.160968139033
2003 Jan,sale_index,87.432386386951
2003 Feb,sale_index,80.0718031939867
2003 Mar,sale_index,85.2198716518139
2003 Apr,sale_index,87.8654277681711
2003 May,sale_index,93.2200040777209
2003 Jun,sale_index,80.9526537522816
2003 Jul,sale_index,87.3145001681107
2003 Aug,sale_index,79.7454930107715
2003 Sep,sale_index,87.9339461155583
2003 Oct,sale_index,92.7813784915833
2003 Nov,sale_index,92.4596627330915
2003 Dec,sale_index,110.204543951843
2004 Jan,sale_index,90.4013500405591
2004 Feb,sale_index,82.6560005084716
2004 Mar,sale_index,87.1603611205705
2004 Apr,sale_index,89.5943257327754
2004 May,sale_index,90.8672604819302
2004 Jun,sale_index,86.6963135092154
2004 Jul,sale_index,88.3851592518565
2004 Aug,sale_index,83.2841980523031
2004 Sep,sale_index,87.7731070489613
2004 Oct,sale_index,90.2683907806755
2004 Nov,sale_index,95.9429475235474
2004 Dec,sale_index,111.17062742999
2005 Jan,sale_index,87.8756740421607
2005 Feb,sale_index,81.9259618813002
2005 Mar,sale_index,89.889755939903
2005 Apr,sale_index,91.8423217991824
2005 May,sale_index,90.723293721895
2005 Jun,sale_index,89.0809101397144
2005 Jul,sale_index,89.4074573062663
2005 Aug,sale_index,86.8467156259586
2005 Sep,sale_index,89.1316860906113
2005 Oct,sale_index,92.8495192746155
2005 Nov,sale_index,97.8479806205256
2005 Dec,sale_index,114.347881461791
2006 Jan,sale_index,90.8054411319184
2006 Feb,sale_index,82.4956575118649
2006 Mar,sale_index,90.5095881366378
2006 Apr,sale_index,91.0833779005644
2006 May,sale_index,96.1718508192222
2006 Jun,sale_index,89.9185920097686
2006 Jul,sale_index,91.479497392885
2006 Aug,sale_index,90.9629827863002
2006 Sep,sale_index,90.982569875333
2006 Oct,sale_index,92.9268735344109
2006 Nov,sale_index,100.432520880182
2006 Dec,sale_index,114.765107117402
2007 Jan,sale_index,94.0102496517161
2007 Feb,sale_index,84.6477640273219
2007 Mar,sale_index,95.6352425692406
2007 Apr,sale_index,93.3479989899863
2007 May,sale_index,98.0941929436457
2007 Jun,sale_index,93.5401864331552
2007 Jul,sale_index,94.4598018201728
2007 Aug,sale_index,94.2158173608892
2007 Sep,sale_index,93.2087458218391
2007 Oct,sale_index,99.3835677677346
2007 Nov,sale_index,104.504507958178
2007 Dec,sale_index,117.67314217392
2008 Jan,sale_index,97.3754743767406
2008 Feb,sale_index,93.1214794399585
2008 Mar,sale_index,95.5358227628104
2008 Apr,sale_index,97.5235584270655
2008 May,sale_index,107.451997444002
2008 Jun,sale_index,96.0725984041906
2008 Jul,sale_index,102.513918765138
2008 Aug,sale_index,95.6403494501088
2008 Sep,sale_index,101.548341015239
2008 Oct,sale_index,103.810618912954
2008 Nov,sale_index,103.252564449449
2008 Dec,sale_index,122.230220304148
2009 Jan,sale_index,98.021453199715907
2009 Feb,sale_index,89.297746240212
2009 Mar,sale_index,96.1627965985451
2009 Apr,sale_index,98.0206616473018
2009 May,sale_index,104.678464927769
2009 Jun,sale_index,96.0319833369184
2009 Jul,sale_index,102.287136503771
2009 Aug,sale_index,93.8275657272836
2009 Sep,sale_index,98.747153689621
2009 Oct,sale_index,106.388911617851
2009 Nov,sale_index,102.718469589436
2009 Dec,sale_index,126.573914111573
2010 Jan,sale_index,97.1424012975421
2010 Feb,sale_index,91.2282628672302
2010 Mar,sale_index,103.494578273188
2010 Apr,sale_index,99.1540793827645
2010 May,sale_index,103.445737553844
2010 Jun,sale_index,99.3142777041123
2010 Jul,sale_index,105.283835821567
2010 Aug,sale_index,96.4451984492013
2010 Sep,sale_index,101.184130352558
2010 Oct,sale_index,104.354220905437
2010 Nov,sale_index,106.885042884665
2010 Dec,sale_index,128.278736888677
2011 Jan,sale_index,96.499983053877
2011 Feb,sale_index,90.8454907407336
2011 Mar,sale_index,101.942459490299
2011 Apr,sale_index,103.62482198393501
2011 May,sale_index,105.635310005201
2011 Jun,sale_index,97.3708995355988
2011 Jul,sale_index,102.433988489786
2011 Aug,sale_index,93.3711457280393
2011 Sep,sale_index,97.6810917466432
2011 Oct,sale_index,101.158704475322
2011 Nov,sale_index,104.993589875035
2011 Dec,sale_index,125.894373944009
2012 Jan,sale_index,97.9218550968675
2012 Feb,sale_index,92.6261854447271
2012 Mar,sale_index,105.020352056942
2012 Apr,sale_index,96.9895482102582
2012 May,sale_index,107.030141436928
2012 Jun,sale_index,102.489580274991
2012 Jul,sale_index,101.799964135912
2012 Aug,sale_index,97.333755053368
2012 Sep,sale_index,98.6817836692426
2012 Oct,sale_index,104.096971223429
2012 Nov,sale_index,107.274353526279
2012 Dec,sale_index,122.743647380192
2013 Jan,sale_index,98.7474644358693
2013 Feb,sale_index,89.7149186323903
2013 Mar,sale_index,101.447175710406
2013 Apr,sale_index,99.2355514870787
2013 May,sale_index,107.141648828777
2013 Jun,sale_index,101.16831787815
2013 Jul,sale_index,103.715299671653
2013 Aug,sale_index,99.2615911800057
2013 Sep,sale_index,97.8156654522688
2013 Oct,sale_index,104.995250253637
2013 Nov,sale_index,111.193894429616
2013 Dec,sale_index,123.667099176205
2014 Jan,sale_index,97.9435033413051
2014 Feb,sale_index,89.8128577214803
2014 Mar,sale_index,101.740801601038
2014 Apr,sale_index,101.085314300282
2014 May,sale_index,108.056707394951
2014 Jun,sale_index,101.020337604257
2014 Jul,sale_index,102.968465971489
2014 Aug,sale_index,97.8467791401178
2014 Sep,sale_index,99.4548411269853
2014 Oct,sale_index,105.120062441872
2014 Nov,sale_index,107.297951805795
2014 Dec,sale_index,127.145357196931
2015 Jan,sale_index,97.0755751816638
2015 Feb,sale_index,86.6924692088123
2015 Mar,sale_index,98.7414358117157
2015 Apr,sale_index,97.0624639865182
2015 May,sale_index,101.413765138912
2015 Jun,sale_index,101.095394516658
2015 Jul,sale_index,101.563725368679
2015 Aug,sale_index,92.6502944503368
2015 Sep,sale_index,96.1851239980205
2015 Oct,sale_index,102.384273095091
2015 Nov,sale_index,102.086721968582
2015 Dec,sale_index,123.048757275011
2016 Jan,sale_index,92.6557142094345
2016 Feb,sale_index,88.1281740998979
2016 Mar,sale_index,96.7709956319806
2016 Apr,sale_index,96.8808928309656
2016 May,sale_index,98.3802761472586
2016 Jun,sale_index,97.5433553959112
2016 Jul,sale_index,96.4301650435813
2016 Aug,sale_index,92.5056703953198
2016 Sep,sale_index,94.0590133335605
2016 Oct,sale_index,98.6354646881955
2016 Nov,sale_index,104.460279571546
2016 Dec,sale_index,121.577043863675
2017 Jan,sale_index,92.5449098521787
2017 Feb,sale_index,85.5258594860752
2017 Mar,sale_index,99.5911597934441
2017 Apr,sale_index,93.0368212100632
2017 May,sale_index,100.677404800494
2017 Jun,sale_index,97.4891282040414
2017 Jul,sale_index,95.5416117865741
2017 Aug,sale_index,91.2325717909366
2017 Sep,sale_index,95.0350971494902
2017 Oct,sale_index,96.2560107995206
2017 Nov,sale_index,105.751455648457
2017 Dec,sale_index,119.902118798064
2018 Jan,sale_index,93.1522715359539
2018 Feb,sale_index,85.5198927544836
2018 Mar,sale_index,100.288654321277
2018 Apr,sale_index,93.8769085334862
2018 May,sale_index,100.299045629574
2018 Jun,sale_index,100.092063391426
2018 Jul,sale_index,95.2941388402691
2018 Aug,sale_index,92.9920412900449
2018 Sep,sale_index,90.7388201895873
2018 Oct,sale_index,99.9060703883148
2018 Nov,sale_index,105.731219984971
2018 Dec,sale_index,118.009841840021
2019 Jan,sale_index,93.1287113918605
2019 Feb,sale_index,85.4535060748319
2019 Mar,sale_index,96.6855011902797
2019 Apr,sale_index,96.5565873934884
2019 May,sale_index,101.58007882845
2019 Jun,sale_index,97.6859257764488
2019 Jul,sale_index,98.6126338457801
2019 Aug,sale_index,93.0272724468104
2019 Sep,sale_index,91.1453669657834
2019 Oct,sale_index,100.115860977396
2019 Nov,sale_index,105.926284604285
2019 Dec,sale_index,116.420318274808
2000 Jan,index_trend,85.7552577661749
2000 Feb,index_trend,86.0028892602671
2000 Mar,index_trend,86.2627486142941
2000 Apr,index_trend,86.5034663335901
2000 May,index_trend,86.6939589672146
2000 Jun,index_trend,86.8647026696731
2000 Jul,index_trend,87.124385663263
2000 Aug,index_trend,87.4996828365837
2000 Sep,index_trend,87.9467752959699
2000 Oct,index_trend,88.3479341983622
2000 Nov,index_trend,88.6121561231258
2000 Dec,index_trend,88.6631729441165
2001 Jan,index_trend,88.5945891370853
2001 Feb,index_trend,88.5522455806321
2001 Mar,index_trend,88.5750363542222
2001 Apr,index_trend,88.720564339017
2001 May,index_trend,88.9663675420369
2001 Jun,index_trend,89.2647025375213
2001 Jul,index_trend,89.5921042183206
2001 Aug,index_trend,89.913075795347
2001 Sep,index_trend,90.1972595931697
2001 Oct,index_trend,90.4190303646076
2001 Nov,index_trend,90.5307201598773
2001 Dec,index_trend,90.4885939764109
2002 Jan,index_trend,90.2721005249073
2002 Feb,index_trend,89.9102322661945
2002 Mar,index_trend,89.4897294834702
2002 Apr,index_trend,89.0868592039935
2002 May,index_trend,88.7520364440461
2002 Jun,index_trend,88.5378176847264
2002 Jul,index_trend,88.4418271933465
2002 Aug,index_trend,88.4716057562211
2002 Sep,index_trend,88.6094526726939
2002 Oct,index_trend,88.7701695317465
2002 Nov,index_trend,88.9034587503565
2002 Dec,index_trend,89.0202501268267
2003 Jan,index_trend,89.050792682402
2003 Feb,index_trend,88.9807049028321
2003 Mar,index_trend,88.8128470389477
2003 Apr,index_trend,88.614219166224
2003 May,index_trend,88.4995806755038
2003 Jun,index_trend,88.5500156502571
2003 Jul,index_trend,88.7748861664655
2003 Aug,index_trend,89.1217698090955
2003 Sep,index_trend,89.5150901163701
2003 Oct,index_trend,89.8492887451664
2003 Nov,index_trend,90.0429120954685
2003 Dec,index_trend,90.091879660318
2004 Jan,index_trend,90.0882504568056
2004 Feb,index_trend,90.100621758092
2004 Mar,index_trend,90.0985710049389
2004 Apr,index_trend,90.0531858718914
2004 May,index_trend,89.910447235759
2004 Jun,index_trend,89.718913854707
2004 Jul,index_trend,89.5082155280502
2004 Aug,index_trend,89.3225287479627
2004 Sep,index_trend,89.2386774644157
2004 Oct,index_trend,89.3430639099213
2004 Nov,index_trend,89.6890638825107
2004 Dec,index_trend,90.1729066390652
2005 Jan,index_trend,90.6908942246286
2005 Feb,index_trend,91.1361378459572
2005 Mar,index_trend,91.4871266013178
2005 Apr,index_trend,91.6757245242334
2005 May,index_trend,91.7181808002703
2005 Jun,index_trend,91.6926719985806
2005 Jul,index_trend,91.6274710791158
2005 Aug,index_trend,91.6142726437894
2005 Sep,index_trend,91.6701207848319
2005 Oct,index_trend,91.7546503260747
2005 Nov,index_trend,91.8634183047214
2005 Dec,index_trend,91.9904699984785
2006 Jan,index_trend,92.1624784438317
2006 Feb,index_trend,92.3673171180598
2006 Mar,index_trend,92.6403901740663
2006 Apr,index_trend,92.9375852352433
2006 May,index_trend,93.1886928720895
2006 Jun,index_trend,93.3220022841316
2006 Jul,index_trend,93.324652367819
2006 Aug,index_trend,93.293403667072
2006 Sep,index_trend,93.3071278849768
2006 Oct,index_trend,93.4725835476156
2006 Nov,index_trend,93.8823316905332
2006 Dec,index_trend,94.473613735213
2007 Jan,index_trend,95.1066877908942
2007 Feb,index_trend,95.5845476895295
2007 Mar,index_trend,95.8865471149885
2007 Apr,index_trend,96.0765092163553
2007 May,index_trend,96.2463751400134
2007 Jun,index_trend,96.465320677588
2007 Jul,index_trend,96.7223984920348
2007 Aug,index_trend,97.0136255417398
2007 Sep,index_trend,97.351180146161
2007 Oct,index_trend,97.7785508616899
2007 Nov,index_trend,98.1797102600602
2007 Dec,index_trend,98.5548038143488
2008 Jan,index_trend,98.9758325466976
2008 Feb,index_trend,99.4334224000121
2008 Mar,index_trend,99.9172311534896
2008 Apr,index_trend,100.428317093836
2008 May,index_trend,100.967941453565
2008 Jun,index_trend,101.42599633840901
2008 Jul,index_trend,101.703802668543
2008 Aug,index_trend,101.733807329767
2008 Sep,index_trend,101.506462355467
2008 Oct,index_trend,101.147390830366
2008 Nov,index_trend,100.770512753428
2008 Dec,index_trend,100.474972176956
2009 Jan,index_trend,100.265531283712
2009 Feb,index_trend,100.18189628364
2009 Mar,index_trend,100.189704070674
2009 Apr,index_trend,100.248766571668
2009 May,index_trend,100.396891101006
2009 Jun,index_trend,100.640188996632
2009 Jul,index_trend,101.0272064551
2009 Aug,index_trend,101.499532770216
2009 Sep,index_trend,101.98525146237
2009 Oct,index_trend,102.420632764633
2009 Nov,index_trend,102.771051560586
2009 Dec,index_trend,103.017767325382
2010 Jan,index_trend,103.058209479831
2010 Feb,index_trend,102.959248629107
2010 Mar,index_trend,102.75390669166
2010 Apr,index_trend,102.550633200726
2010 May,index_trend,102.461622291262
2010 Jun,index_trend,102.486597668401
2010 Jul,index_trend,102.626192856913
2010 Aug,index_trend,102.760992235987
2010 Sep,index_trend,102.838930017682
2010 Oct,index_trend,102.80246865563
2010 Nov,index_trend,102.696074042863
2010 Dec,index_trend,102.555646893039
2011 Jan,index_trend,102.410810738365
2011 Feb,index_trend,102.316871174594
2011 Mar,index_trend,102.22956465044
2011 Apr,index_trend,102.101876055967
2011 May,index_trend,101.877981882513
2011 Jun,index_trend,101.581552274088
2011 Jul,index_trend,101.199713637605
2011 Aug,index_trend,100.79127078193
2011 Sep,index_trend,100.455063671833
2011 Oct,index_trend,100.246202287698
2011 Nov,index_trend,100.211933703363
2011 Dec,index_trend,100.426805094405
2012 Jan,index_trend,100.868285469029
2012 Feb,index_trend,101.434447329678
2012 Mar,index_trend,101.992429611389
2012 Apr,index_trend,102.465642577028
2012 May,index_trend,102.803926814304
2012 Jun,index_trend,102.952808812288
2012 Jul,index_trend,102.914322878629
2012 Aug,index_trend,102.722175401671
2012 Sep,index_trend,102.435263168605
2012 Oct,index_trend,102.185420452655
2012 Nov,index_trend,102.034045817089
2012 Dec,index_trend,102.037067532299
2013 Jan,index_trend,102.166177238059
2013 Feb,index_trend,102.393896981775
2013 Mar,index_trend,102.666707452742
2013 Apr,index_trend,102.962679856156
2013 May,index_trend,103.171648177968
2013 Jun,index_trend,103.29391999383
2013 Jul,index_trend,103.394727522772
2013 Aug,index_trend,103.456211624092
2013 Sep,index_trend,103.425498915647
2013 Oct,index_trend,103.353741634525
2013 Nov,index_trend,103.286659238052
2013 Dec,index_trend,103.201935001611
2014 Jan,index_trend,103.156463220635
2014 Feb,index_trend,103.158155089571
2014 Mar,index_trend,103.201976802284
2014 Apr,index_trend,103.295805510166
2014 May,index_trend,103.420597563448
2014 Jun,index_trend,103.514758859556
2014 Jul,index_trend,103.49423153618
2014 Aug,index_trend,103.368580639211
2014 Sep,index_trend,103.149072795931
2014 Oct,index_trend,102.789286989243
2014 Nov,index_trend,102.276320233808
2014 Dec,index_trend,101.676348146466
2015 Jan,index_trend,101.094165367494
2015 Feb,index_trend,100.627497308504
2015 Mar,index_trend,100.383139498733
2015 Apr,index_trend,100.311061918933
2015 May,index_trend,100.363761761415
2015 Jun,index_trend,100.41320636877
2015 Jul,index_trend,100.319384869359
2015 Aug,index_trend,100.065800266183
2015 Sep,index_trend,99.7025008735255
2015 Oct,index_trend,99.2933424344017
2015 Nov,index_trend,98.8862677918288
2015 Dec,index_trend,98.5398715408541
2016 Jan,index_trend,98.2420373606575
2016 Feb,index_trend,97.9321392787424
2016 Mar,index_trend,97.6335306720453
2016 Apr,index_trend,97.3557105849657
2016 May,index_trend,97.1612106458325
2016 Jun,index_trend,97.1058855078345
2016 Jul,index_trend,97.2112294468694
2016 Aug,index_trend,97.3967294098358
2016 Sep,index_trend,97.6057234198336
2016 Oct,index_trend,97.80501793852
2016 Nov,index_trend,97.9367342751262
2016 Dec,index_trend,97.9602433091841
2017 Jan,index_trend,97.89629466673
2017 Feb,index_trend,97.8086873087539
2017 Mar,index_trend,97.6679947741438
2017 Apr,index_trend,97.5058916575048
2017 May,index_trend,97.3264726104097
2017 Jun,index_trend,97.1540594499834
2017 Jul,index_trend,97.0783426717232
2017 Aug,index_trend,97.1421998054966
2017 Sep,index_trend,97.3267129161532
2017 Oct,index_trend,97.5726837174619
2017 Nov,index_trend,97.8494120761312
2017 Dec,index_trend,98.101715471002
2018 Jan,index_trend,98.2933413409052
2018 Feb,index_trend,98.3843220290368
2018 Mar,index_trend,98.3782863199146
2018 Apr,index_trend,98.2816561668967
2018 May,index_trend,98.1158441092151
2018 Jun,index_trend,97.9738019357472
2018 Jul,index_trend,97.8815733247798
2018 Aug,index_trend,97.8761143405494
2018 Sep,index_trend,97.9494676093898
2018 Oct,index_trend,98.0355753989291
2018 Nov,index_trend,98.0951625655112
2018 Dec,index_trend,98.0942618612668
2019 Jan,index_trend,98.0607262123271
2019 Feb,index_trend,98.0624948222147
2019 Mar,index_trend,98.1487754733059
2019 Apr,index_trend,98.2690880417933
2019 May,index_trend,98.3540548159846
2019 Jun,index_trend,98.3510769564
2019 Jul,index_trend,98.254384989867
2019 Aug,index_trend,98.100950266877
2019 Sep,index_trend,97.9395751060106
2019 Oct,index_trend,97.816959268492
2019 Nov,index_trend,97.7696083962776
2019 Dec,index_trend,97.7852240251866
